,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,popularity,explicit,artists,like
664,0.717,0.723,4,-6.867,0,0.0596,0.0235,0.0,0.046,0.38,129.069,217627,4,5,False,['Madcon'],1
665,0.666,0.668,0,-7.961,1,0.0523,0.251,5.77e-06,0.499,0.765,132.666,322549,4,17,False,['Elton John'],1
666,0.716,0.832,1,-3.539,1,0.368,0.164,0.0,0.667,0.604,82.136,264067,4,48,True,['JAY-Z'],1
667,0.852,0.553,1,-7.286,1,0.187,0.0559,0.0,0.332,0.656,142.079,205879,4,75,True,"['Drake', 'Future']",1
668,0.923,0.516,6,-7.617,0,0.0909,0.0799,0.0,0.137,0.328,112.973,313573,4,1,True,"['ScHoolboy Q', 'Kanye West']",1
669,0.663,0.511,5,-8.229,1,0.105,0.209,0.0,0.0525,0.116,81.946,182000,4,1,True,['Post Malone'],1
670,0.716,0.485,8,-8.241,1,0.237,0.0401,0.0,0.277,0.556,148.141,247600,4,65,True,['Kevin Gates'],1
671,0.799,0.338,10,-8.249,1,0.16,0.0204,0.0,0.132,0.0982,129.967,214333,4,53,True,['ScHoolboy Q'],1
672,0.827,0.854,0,-3.43,1,0.238,0.334,0.0,0.073,0.869,139.089,185968,4,3,True,"['Skepta', 'Jme']",1
673,0.788,0.592,8,-10.667,1,0.356,0.0085,6.75e-05,0.164,0.238,138.021,196465,4,0,True,['Skepta'],1
674,0.959,0.598,8,-5.534,1,0.0713,0.0358,0.0,0.358,0.408,127.029,213000,4,64,True,['Young Thug'],1
675,0.792,0.625,1,-5.609,1,0.0536,0.00776,0.00188,0.329,0.37,103.967,173987,4,67,False,"['Drake', 'WizKid', 'Kyla']",1
676,0.642,0.502,7,-6.68,0,0.121,0.0454,0.0,0.116,0.313,79.993,228147,4,11,False,"['KAYTRANADA', 'Craig David']",1
677,0.83,0.677,6,-6.012,0,0.0945,0.224,4.71e-06,0.0438,0.615,120.004,190000,4,38,False,"['Synapson', 'Broken Back']",1
678,0.693,0.617,1,-10.107,1,0.306,0.0339,0.00314,0.151,0.4,135.281,298040,4,0,False,"['KAYTRANADA', 'Anderson .Paak']",1
679,0.67,0.726,7,-8.689,1,0.0272,0.39,0.882,0.14,0.581,102.003,294227,4,68,False,['Kid Cudi'],1
680,0.888,0.83,11,-3.408,0,0.0823,0.549,0.0,0.104,0.745,127.979,154947,4,55,True,['MHD'],1
681,0.788,0.859,1,-5.542,1,0.315,0.127,0.0,0.348,0.769,140.027,219333,4,34,True,"['JAY-Z', 'Kanye West']",1
682,0.818,0.87,9,-5.162,1,0.0493,0.00424,0.196,0.0429,0.741,123.999,219429,4,38,False,"['Tchami', 'Marshall Jefferson']",1
683,0.72,0.782,0,-6.585,0,0.0573,0.00986,0.00563,0.0992,0.506,124.088,159572,4,0,False,"['Tchami', 'Kaleem Taylor']",1
684,0.575,0.58,0,-6.801,1,0.067,0.166,0.0,0.0781,0.324,75.2,211413,4,63,False,['Nekfeu'],1
685,0.877,0.506,0,-7.368,1,0.0404,0.335,2.79e-05,0.0723,0.653,132.055,269091,4,42,False,['The Red One Rocketman'],1
686,0.738,0.868,11,-4.373,0,0.0731,0.0389,0.00171,0.388,0.336,122.003,212640,4,77,False,"['Calvin Harris', 'Disciples']",1
687,0.556,0.909,4,-9.982,1,0.0444,0.254,0.00058,0.0971,0.633,167.101,231960,4,60,False,['Indochine'],1
688,0.54,0.59,0,-4.359,1,0.0528,0.446,0.0,0.14,0.267,119.878,234910,4,6,True,"['Flume', 'kai']",1
689,0.559,0.67,7,-4.985,1,0.0474,0.592,0.000184,0.171,0.438,78.957,221895,4,28,False,"['Flume', 'Nick Murphy']",1
690,0.766,0.777,5,-6.931,0,0.0362,0.278,0.795,0.147,0.939,124.431,207427,4,28,False,['Boney M.'],1
691,0.777,0.564,2,-6.967,0,0.0315,0.683,0.000252,0.0696,0.465,117.973,186147,4,48,False,"['Felix Jaehn', 'Jasmine Thompson']",1
692,0.458,0.597,11,-9.919,0,0.22,0.12,0.0,0.477,0.484,89.455,213622,4,62,True,"['Jamie xx', 'Young Thug', 'Popcaan']",1
693,0.528,0.757,6,-5.423,1,0.212,0.00957,5.53e-05,0.145,0.304,93.007,231106,4,0,False,"['Flume', 'T-Shirt']",1
694,0.68,0.869,4,-5.085,0,0.034,0.00326,0.818,0.261,0.403,121.028,250413,4,1,False,['Tchami'],1
695,0.596,0.574,6,-9.373,0,0.212,0.0409,0.0,0.147,0.439,131.075,248360,4,55,True,['Future'],1
696,0.962,0.726,10,-5.697,1,0.4,0.152,0.0,0.0654,0.566,123.066,137133,4,60,True,['MHD'],1
697,0.702,0.76,4,-5.87,0,0.0367,0.0504,0.00164,0.272,0.455,100.0,291400,4,63,False,['France Gall'],1
698,0.901,0.847,0,-3.231,1,0.265,0.231,1.93e-05,0.0445,0.923,130.081,232621,4,45,False,['Franko'],1
699,0.879,0.876,2,-3.446,0,0.0831,0.0842,1.92e-06,0.13,0.763,126.029,218452,4,34,False,"['DJ Aymoune', 'French Montana']",1
700,0.554,0.944,8,-3.532,1,0.085,0.203,0.000297,0.872,0.351,93.554,128067,4,29,False,['Generation Mix'],1
701,0.749,0.865,3,-5.228,1,0.0413,0.00536,0.0,0.198,0.371,111.914,216013,4,71,True,['ScHoolboy Q'],1
702,0.592,0.701,10,-4.014,0,0.0858,0.0451,0.0,0.327,0.282,129.501,280615,4,65,True,"['Meek Mill', 'Sound M.O.B.', 'Tory Lanez']",1
703,0.531,0.752,1,-6.161,1,0.0305,0.0421,0.0,0.12,0.103,89.917,237800,4,73,False,['Nelly'],1
704,0.394,0.661,4,-8.684,1,0.193,0.0101,0.0,0.343,0.335,149.822,260987,4,74,True,"['A$AP Rocky', 'Rod Stewart', 'Miguel', 'Mark Ronson']",1
705,0.841,0.728,7,-3.37,1,0.0484,0.0847,0.0,0.149,0.43,130.049,243837,4,91,True,['Travis Scott'],1
706,0.598,0.496,0,-9.309,1,0.0804,0.0253,0.00132,0.12,0.725,128.06,202661,4,64,False,['PARTYNEXTDOOR'],1
707,0.951,0.6,0,-4.675,0,0.0685,0.106,0.0,0.0712,0.822,125.04,218573,4,77,False,['Sean Paul'],1
708,0.74,0.831,5,-7.321,1,0.0456,0.444,0.00304,0.0769,0.448,121.034,210853,4,75,False,['Tez Cadey'],1
709,0.767,0.82,10,-5.782,0,0.076,0.323,0.0,0.481,0.754,99.982,216080,4,0,False,"['Shakira', 'Wyclef Jean']",1
710,0.801,0.52,6,-13.654,1,0.049,0.0163,0.77,0.139,0.265,121.991,348197,4,21,False,['Lane 8'],1
711,0.847,0.346,7,-11.243,1,0.0936,0.00339,0.918,0.0704,0.404,126.009,436150,4,49,False,['Worakls'],1
712,0.831,0.602,11,-7.298,0,0.325,0.0866,0.0,0.125,0.734,103.049,217710,4,23,False,['LeMarquis'],1
713,0.855,0.425,7,-12.939,1,0.0953,0.111,0.852,0.0774,0.195,120.025,446053,4,58,False,['Solomun'],1
714,0.774,0.528,11,-12.472,0,0.063,0.0703,0.87,0.0897,0.194,123.004,507317,4,18,False,"['Solee', 'Unique Repeat']",1
715,0.82,0.505,8,-9.832,1,0.0356,0.0068,0.591,0.128,0.555,119.992,547244,4,58,False,['Solomun'],1
716,0.41,0.832,0,-8.04,0,0.0599,0.000616,0.871,0.101,0.238,132.072,439093,4,37,False,['Laurent Garnier'],1
717,0.586,0.641,0,-7.08,1,0.0427,0.00244,0.712,0.138,0.349,163.94,230138,4,46,False,['Poldoore'],1
718,0.829,0.619,8,-9.288,1,0.0625,0.0187,0.0438,0.0378,0.551,122.982,331707,4,29,False,"['Autograf', 'Patrick Baker']",1
719,0.822,0.508,4,-10.424,0,0.0952,0.168,0.827,0.113,0.131,125.004,364019,4,49,False,"[""N'to""]",1
720,0.851,0.425,1,-12.978,1,0.0949,0.141,0.9,0.196,0.161,128.013,458160,4,44,False,['Extrawelt'],1
721,0.836,0.269,11,-6.313,0,0.135,0.808,0.0355,0.653,0.243,90.014,248100,4,30,False,"['Henri PFR', 'R.O']",1
722,0.763,0.381,9,-12.992,0,0.0746,0.0255,0.837,0.0837,0.179,118.994,292453,4,27,False,['Tez Cadey'],1
723,0.637,0.821,5,-8.781,0,0.0345,0.00857,0.866,0.154,0.303,123.988,404392,4,31,False,['Lane 8'],1
724,0.755,0.698,4,-8.162,0,0.0424,0.000737,0.155,0.0961,0.381,123.018,491813,4,0,False,"['Amadou & Mariam', 'Henrik Schwarz']",1
725,0.739,0.613,0,-10.524,0,0.0532,0.146,0.721,0.254,0.259,120.012,352000,4,38,False,"['Joachim Pastor', ""N'to""]",1
726,0.849,0.723,5,-5.093,0,0.046,0.028,0.12,0.235,0.552,115.031,275478,4,1,False,['Haywyre'],1
727,0.527,0.632,0,-10.448,1,0.0424,0.283,0.000964,0.484,0.772,101.459,181933,4,0,False,['Jean Leloup'],1
728,0.659,0.556,0,-9.494,1,0.333,0.602,0.000284,0.356,0.349,121.988,198689,4,27,False,"['La Mar', 'Møme']",1
729,0.6,0.617,3,-7.0,0,0.0555,0.0955,0.913,0.108,0.037,106.892,242243,4,0,False,['Darius'],1
730,0.396,0.95,6,-5.119,0,0.457,0.467,0.0,0.0483,0.814,171.912,210930,4,0,False,['Demi-Portion'],1
731,0.676,0.732,1,-7.938,1,0.0974,0.00123,0.888,0.0725,0.715,84.978,208840,4,0,False,"['20syl', 'Ibrahim Maalouf']",1
732,0.644,0.485,5,-10.435,0,0.0364,0.0874,0.00195,0.141,0.825,144.081,229293,4,0,False,['Jean Leloup'],1
733,0.555,0.835,4,-7.664,1,0.0445,0.186,0.414,0.117,0.451,102.934,196027,4,26,False,['Louis-Jean Cormier'],1
734,0.744,0.383,0,-13.25,1,0.0561,0.0378,0.393,0.262,0.13,110.021,270555,4,33,False,['Møme'],1
735,0.801,0.543,5,-9.236,1,0.091,0.564,0.0,0.116,0.534,133.982,293040,4,69,True,['J. Cole'],1
736,0.74,0.687,9,-8.289,0,0.456,0.486,0.0,0.28,0.704,90.206,233120,4,0,True,['La Smala'],1
737,0.457,0.594,3,-9.142,0,0.268,0.113,0.0,0.191,0.913,181.896,242678,4,39,True,['Awon & Dephlow'],1
738,0.679,0.701,1,-5.735,1,0.076,0.0414,0.0,0.107,0.578,96.969,232010,4,0,False,['Demi-Portion'],1
739,0.749,0.704,6,-5.415,0,0.269,0.0159,2.02e-06,0.0886,0.821,145.618,230573,4,56,False,['Alborosie'],1
740,0.262,0.39,2,-11.842,0,0.0318,0.598,0.0282,0.104,0.176,146.387,367947,3,27,False,['Louis-Jean Cormier'],1
741,0.414,0.67,1,-6.295,1,0.0604,0.00314,0.00022,0.122,0.727,77.977,201398,4,45,False,"['Guilty Simpson', 'Apollo Brown']",1
742,0.651,0.572,9,-8.948,0,0.0491,0.82,0.0,0.0772,0.587,93.707,177267,4,0,False,['Jean Leloup'],1
743,0.593,0.592,11,-8.217,1,0.29,0.031,1.12e-05,0.229,0.488,81.33,272227,1,58,True,"['Kanye West', 'Paul Wall', 'GLC']",1
744,0.711,0.857,1,-5.012,1,0.235,0.168,0.0,0.11,0.641,91.836,233440,4,40,False,['K-Otix'],1
745,0.564,0.0657,7,-18.692,1,0.0438,0.944,0.0185,0.113,0.366,109.772,247795,3,45,False,['Louis-Jean Cormier'],1
746,0.695,0.827,6,-5.742,0,0.282,0.179,0.0,0.283,0.538,81.024,279855,4,4,True,['Kendrick Lamar'],1
747,0.78,0.65,0,-6.615,1,0.257,0.579,0.0,0.26,0.56,92.979,213237,4,0,False,['Hugo TSR'],1
748,0.273,0.102,0,-16.843,0,0.0494,0.903,0.721,0.268,0.0583,120.378,589095,4,5,False,['Ramin Djawadi'],1
749,0.614,0.543,5,-7.178,1,0.374,0.00776,3.28e-05,0.383,0.485,178.422,234093,4,65,True,['Nas'],1
750,0.485,0.406,4,-9.541,0,0.0369,0.694,0.0,0.0739,0.54,74.547,204013,4,40,False,['Louis-Jean Cormier'],1
751,0.689,0.463,9,-8.894,0,0.0575,0.648,0.0,0.0811,0.565,91.902,262893,3,0,False,['Patrick Norman'],1
752,0.562,0.573,9,-8.482,0,0.0322,0.557,0.000555,0.0944,0.268,89.024,214547,4,34,False,['Matt Holubowski'],1
753,0.602,0.577,4,-7.626,1,0.0356,0.0623,0.00773,0.122,0.143,95.007,181845,4,0,False,['Møme'],1
754,0.761,0.655,7,-6.428,0,0.357,0.244,0.0,0.115,0.939,89.63,166255,4,27,False,['James Deano'],1
755,0.677,0.824,8,-4.434,0,0.34,0.0408,0.00598,0.0845,0.483,176.4,285933,4,56,False,['Iam'],1
756,0.773,0.722,7,-7.812,1,0.41,0.298,0.0,0.307,0.394,88.028,152567,4,0,False,['Hugo TSR'],1
757,0.718,0.703,7,-7.162,0,0.0382,0.109,0.822,0.208,0.858,87.975,226533,4,59,False,['Ratatat'],1
758,0.609,0.58,6,-10.736,0,0.147,0.111,0.577,0.0874,0.203,77.729,264615,4,0,False,['20syl'],1
759,0.548,0.309,5,-14.074,1,0.031,0.448,0.00086,0.11,0.363,121.622,193960,4,0,False,['Elton John'],1
760,0.665,0.473,2,-10.854,1,0.256,0.0534,0.019,0.197,0.583,87.921,120112,4,27,False,"['Wun Two', 'Hubert Daviz']",1
761,0.418,0.619,6,-7.923,1,0.0538,0.606,0.0,0.685,0.755,166.961,274760,4,0,False,['Jean Leloup'],1
762,0.547,0.722,1,-6.593,0,0.0389,0.382,0.0,0.049,0.654,112.424,160373,4,8,False,['The Mamas & The Papas'],1
763,0.768,0.629,8,-6.589,0,0.366,0.267,0.0,0.289,0.58,96.026,214965,4,0,False,['TSR Crew'],1
764,0.565,0.721,8,-5.439,0,0.145,0.52,0.0193,0.162,0.426,95.069,224792,4,0,False,"['Møme', 'Okou', 'Crystal']",1
765,0.715,0.468,2,-7.664,0,0.147,0.0994,0.0,0.125,0.673,194.902,236373,3,60,True,"['Tech N9ne', 'Kendrick Lamar', 'Mayday', 'Kendall Morgan']",1
766,0.507,0.423,2,-14.187,0,0.0332,0.83,0.00916,0.0973,0.701,82.809,257213,4,5,False,['Buena Vista Social Club'],1
767,0.78,0.657,4,-8.596,0,0.0503,0.0152,0.711,0.116,0.345,96.041,208077,4,0,False,['20syl'],1
768,0.631,0.694,0,-7.943,1,0.38,0.301,0.0,0.359,0.531,94.594,202175,4,0,False,['Hugo TSR'],1
769,0.59,0.814,5,-5.294,0,0.259,0.0258,0.504,0.362,0.814,179.873,232147,4,34,False,['Ratatat'],1
770,0.641,0.63,8,-6.393,1,0.0521,0.0372,0.0,0.4,0.415,79.955,241933,4,17,False,"['Coolio', 'L.V.']",1
771,0.528,0.411,9,-10.249,0,0.0439,0.588,0.663,0.143,0.161,79.964,246750,4,0,False,['20syl'],1
772,0.584,0.864,7,-6.501,1,0.0479,0.0355,1.58e-05,0.0974,0.901,139.979,206320,4,0,False,['Karim Ouellet'],1
773,0.658,0.438,9,-8.585,1,0.0483,0.00972,0.93,0.112,0.679,82.058,133347,4,5,False,"['KAYTRANADA', 'Karriem Riggins', 'River Tiber']",1
774,0.853,0.743,11,-7.719,0,0.18,0.0636,4.69e-06,0.107,0.758,93.986,173617,4,28,True,['Awon & Phoniks'],1
775,0.424,0.668,7,-5.788,1,0.0406,0.053,1.06e-05,0.168,0.408,136.017,282520,4,26,False,['Louis-Jean Cormier'],1
776,0.876,0.719,10,-6.802,0,0.173,0.262,2.6e-06,0.302,0.963,88.307,283973,4,37,False,"['Alpha Blondy', 'The Natty Rebels']",1
777,0.792,0.49,1,-10.49,1,0.0485,0.196,0.89,0.0706,0.621,111.985,210000,4,0,False,['Darius'],1
778,0.723,0.908,10,-5.655,0,0.085,0.099,0.798,0.0968,0.342,120.359,294640,4,47,False,['Ratatat'],1
779,0.679,0.715,1,-4.995,1,0.282,0.176,0.0,0.271,0.782,92.104,235285,4,27,False,['Boulcy'],1
780,0.579,0.573,0,-9.086,0,0.257,0.276,8.12e-05,0.0825,0.691,83.798,266785,4,0,False,['20syl'],1
781,0.26,0.841,7,-3.814,1,0.0702,0.0292,0.0,0.55,0.387,171.132,189940,4,36,True,['Ugly Heroes'],1
782,0.696,0.521,10,-8.465,0,0.332,0.302,0.0,0.0565,0.458,100.0,292987,4,82,True,['J. Cole'],1
783,0.799,0.436,1,-9.975,0,0.379,0.283,0.000105,0.0968,0.311,80.028,217566,4,62,False,['Khalid'],1
784,0.313,0.824,11,-7.561,1,0.217,0.248,0.407,0.653,0.0573,95.167,253880,4,37,False,['Ratatat'],1
785,0.331,0.55,0,-6.483,1,0.0272,0.605,3.96e-06,0.192,0.429,177.734,339000,3,76,False,['Billy Joel'],1
786,0.626,0.675,10,-7.363,1,0.0275,0.124,2.49e-06,0.115,0.59,121.897,232720,4,50,False,['Kaïn'],1
787,0.602,0.881,1,-5.875,0,0.0443,0.00462,0.0266,0.111,0.577,125.012,467587,4,75,False,['Tame Impala'],1
788,0.57,0.584,2,-11.708,1,0.405,0.321,0.0,0.0868,0.107,102.19,247747,4,51,True,['Kendrick Lamar'],1
789,0.941,0.473,11,-10.976,0,0.274,0.148,2.65e-05,0.112,0.765,123.673,211000,4,9,False,['Bob Marley & The Wailers'],1
790,0.342,0.609,8,-5.68,1,0.0943,0.185,0.00052,0.0799,0.401,82.989,261595,4,58,False,['HONNE'],1
791,0.682,0.623,9,-9.244,1,0.426,0.766,0.0,0.974,0.59,82.075,255107,4,34,False,['Soklak'],1
792,0.738,0.77,0,-5.924,1,0.186,0.305,0.0,0.142,0.665,93.982,214468,4,0,False,['Demi-Portion'],1
793,0.561,0.122,7,-17.764,1,0.0888,0.995,0.912,0.112,0.256,125.255,95600,4,42,False,['Agnes Obel'],1
794,0.471,0.699,5,-7.782,0,0.245,0.363,0.000242,0.0708,0.329,170.114,238778,4,1,False,"['20syl', 'Oddisee']",1
795,0.418,0.352,0,-14.614,1,0.0279,0.327,3.34e-05,0.132,0.261,145.533,376067,4,7,False,['Elton John'],1
796,0.711,0.704,4,-7.793,0,0.0653,0.0325,0.845,0.0934,0.66,107.032,260187,4,0,False,['Darius'],1
797,0.479,0.438,8,-10.565,0,0.0666,0.343,0.000354,0.061,0.195,125.266,192694,4,14,False,['Chet Faker'],1
798,0.387,0.726,1,-7.681,1,0.412,0.0998,0.0,0.653,0.632,78.846,328813,4,53,True,['Anderson .Paak'],1
799,0.504,0.705,6,-8.205,0,0.364,0.0752,0.0,0.128,0.584,175.483,239320,4,79,True,['J. Cole'],1
800,0.556,0.821,5,-6.03,0,0.185,0.0706,0.0,0.0986,0.761,90.893,189600,4,34,False,['K-Otix'],1
801,0.808,0.716,4,-3.774,0,0.0338,0.00515,1.79e-05,0.182,0.352,90.009,231653,4,56,True,['2Pac'],1
802,0.258,0.269,0,-11.277,0,0.0391,0.862,0.0,0.247,0.554,72.682,245533,4,8,False,['Charles Aznavour'],1
803,0.348,0.393,1,-9.787,1,0.03,0.223,0.0,0.151,0.357,132.069,153067,4,61,False,"['Charles Aznavour', 'Richard Galliano', 'Eddie Louiss']",1
804,0.353,0.458,9,-10.235,0,0.0351,0.599,0.0,0.801,0.619,107.231,212200,3,7,False,['Charles Aznavour'],1
805,0.353,0.337,2,-12.327,0,0.0409,0.791,0.0,0.358,0.412,134.241,140827,4,8,False,['Charles Aznavour'],1
806,0.493,0.357,1,-8.247,1,0.0355,0.735,0.0,0.0761,0.593,140.46,138627,4,9,False,['Charles Aznavour'],1
807,0.389,0.623,9,-7.208,0,0.0421,0.505,0.0,0.17,0.671,166.05,196440,4,0,False,['Michel Fugain et le Big Bazar'],1
808,0.464,0.779,7,-5.241,0,0.0407,0.23,0.0,0.618,0.656,82.619,186693,4,46,False,['Michel Fugain & Le Big Bazar'],1
809,0.704,0.309,9,-14.043,0,0.0375,0.815,0.0,0.0769,0.603,116.249,187747,4,29,False,['Gerard Lenorman'],1
810,0.343,0.376,4,-11.548,0,0.0371,0.576,0.0,0.0795,0.768,57.047,190893,4,46,False,['Charles Aznavour'],1
811,0.371,0.278,7,-8.596,0,0.0303,0.981,0.0,0.272,0.338,82.331,187733,4,49,False,['Édith Piaf'],1
812,0.454,0.418,4,-6.942,0,0.0799,0.836,1.05e-05,0.292,0.632,177.737,177107,3,50,False,['Édith Piaf'],1
813,0.382,0.354,7,-6.595,1,0.0289,0.858,3.11e-06,0.168,0.435,87.018,142280,4,65,False,['Édith Piaf'],1
814,0.783,0.454,4,-8.251,1,0.0489,0.456,0.0,0.155,0.711,111.577,157627,4,63,False,['Joe Dassin'],1
815,0.39,0.048,8,-21.243,0,0.0707,0.9,2.35e-05,0.0594,0.321,165.797,232067,4,0,False,['Jacques Brel'],1
816,0.591,0.522,2,-11.795,1,0.0583,0.188,0.000236,0.22,0.671,170.968,206933,4,0,False,['Michel Delpech'],1
817,0.63,0.662,5,-5.67,1,0.047,0.495,0.0,0.148,0.726,124.753,197387,4,45,False,['Gerard Lenorman'],1
818,0.44,0.434,4,-9.043,0,0.0433,0.622,0.0,0.342,0.638,95.413,187627,4,6,False,['Charles Aznavour'],1
819,0.54,0.629,9,-10.171,1,0.0325,0.5,0.0,0.158,0.749,139.859,175333,4,54,False,['Jacques Dutronc'],1
820,0.709,0.798,4,-8.29,0,0.0258,0.0449,0.00171,0.225,0.957,110.044,324907,4,59,False,['Alain Souchon'],1
821,0.654,0.751,8,-7.508,0,0.105,0.244,0.0179,0.167,0.568,92.774,272507,4,47,True,"['JAY-Z', 'Kanye West', 'Frank Ocean', 'The-Dream']",1
822,0.79,0.647,10,-5.983,0,0.136,0.0515,0.0,0.248,0.654,87.999,211000,4,76,False,['Kanye West'],1
823,0.761,0.516,0,-10.229,1,0.044,0.171,3.21e-06,0.265,0.562,133.999,164333,4,56,False,['Kanye West'],1
824,0.592,0.403,0,-8.768,0,0.414,0.62,0.0,0.54,0.391,105.169,320680,4,71,True,['Kanye West'],1
825,0.465,0.735,6,-3.715,1,0.117,0.0711,0.0,0.0975,0.409,173.935,196040,4,73,True,['Kanye West'],1
826,0.441,0.744,6,-6.248,0,0.476,0.262,0.000382,0.138,0.124,81.396,251573,4,67,True,['Kanye West'],1
827,0.823,0.813,7,-6.71,1,0.288,0.0359,0.0,0.0886,0.373,95.012,323303,4,61,True,['Kanye West'],1
828,0.365,0.666,1,-2.821,1,0.0471,0.145,0.0,0.113,0.311,149.445,229147,4,71,True,['Kanye West'],1
829,0.594,0.614,5,-6.091,0,0.0536,0.0121,0.0,0.823,0.101,79.968,271600,4,8,True,['Kanye West'],1
830,0.472,0.811,11,-4.856,0,0.375,0.394,0.0,0.178,0.636,81.051,324440,4,0,True,"['Kanye West', 'JAY-Z', 'J. Ivy']",1
831,0.671,0.814,7,-3.768,1,0.27,0.258,0.0,0.164,0.38,96.985,233400,4,57,True,"['Kanye West', 'JAY-Z']",1
832,0.625,0.726,10,-7.731,0,0.155,0.00728,0.0,0.318,0.483,103.98,311867,4,14,True,['Kanye West'],1
833,0.524,0.846,9,-4.912,1,0.347,0.0114,0.0,0.309,0.551,98.385,236600,1,67,True,"['Kanye West', 'Lupe Fiasco']",1
834,0.76,0.524,1,-7.67,0,0.0323,0.0542,0.5,0.112,0.112,119.603,270307,4,68,False,['Kanye West'],1
835,0.757,0.882,1,-6.125,1,0.248,0.0763,0.0,0.251,0.684,140.047,219320,4,62,True,"['JAY-Z', 'Kanye West']",1
836,0.677,0.435,7,-11.024,0,0.033,0.0985,0.721,0.111,0.0729,95.991,262933,4,60,False,"['Kanye West', 'Kid Cudi']",1
837,0.539,0.907,0,-4.757,0,0.13,0.0193,0.0,0.825,0.553,154.0,292093,4,10,True,['Kanye West'],1
838,0.414,0.404,0,-9.928,0,0.0499,0.271,0.0,0.3,0.224,71.105,354320,4,26,False,['Queen'],1
839,0.316,0.484,9,-9.11,0,0.0308,0.000334,0.00445,0.0912,0.299,117.363,269907,3,67,False,['The Animals'],1
840,0.483,0.721,0,-6.836,1,0.032,0.729,0.0,0.189,0.562,95.261,369600,4,73,False,['Bob Dylan'],1
841,0.486,0.45,5,-10.298,1,0.0267,0.166,2.06e-06,0.54,0.55,100.456,254293,4,74,False,['David Bowie'],1
842,0.464,0.597,7,-10.226,1,0.0691,0.0383,1.17e-06,0.378,0.516,80.281,193267,4,31,False,['David Bowie'],1
843,0.527,0.942,1,-5.64,0,0.0366,0.0115,0.0,0.188,0.495,148.723,241307,4,78,False,['Bruce Springsteen'],1
844,0.573,0.902,6,-7.638,0,0.054,0.018,0.00125,0.0928,0.876,84.412,225280,4,84,False,['a-ha'],1
845,0.52,0.788,9,-4.617,0,0.0364,0.151,0.00376,0.172,0.703,106.027,192053,4,0,False,['Electric Light Orchestra'],1
846,0.574,0.791,9,-4.708,1,0.0341,0.421,0.00813,0.369,0.776,115.332,183893,4,0,False,['Electric Light Orchestra'],1
847,0.257,0.803,7,-3.886,1,0.0411,0.137,0.0156,0.297,0.294,150.818,308667,4,13,False,['Bon Jovi'],1
848,0.534,0.887,0,-3.777,1,0.0345,0.0768,9.93e-05,0.325,0.72,122.494,249293,4,21,False,['Bon Jovi'],1
849,0.671,0.711,2,-7.813,1,0.0478,0.422,0.0,0.104,0.466,113.809,248440,4,72,False,"['Queen', 'David Bowie']",1
850,0.449,0.901,6,-7.711,1,0.0526,0.141,0.0675,0.128,0.696,125.148,356400,4,19,False,"[""Guns N' Roses""]",1
851,0.606,0.457,6,-14.035,0,0.0497,0.713,2.53e-05,0.0747,0.813,92.033,244027,4,77,False,['Simon & Garfunkel'],1
852,0.563,0.865,5,-5.277,1,0.16,0.0472,0.000191,0.77,0.601,156.271,209413,4,74,False,['Queen'],1
853,0.649,0.425,4,-9.811,1,0.0267,0.378,0.0013,0.108,0.651,107.383,304926,4,65,False,['Eagles'],1
854,0.707,0.514,9,-8.885,0,0.0281,0.58,0.000159,0.0953,0.524,86.035,269840,4,69,False,['Simply Red'],1
855,0.475,0.322,7,-10.687,1,0.0283,0.367,0.00056,0.11,0.387,93.503,206267,4,78,False,['Kansas'],1
856,0.538,0.48,7,-9.863,1,0.0268,0.204,0.0462,0.0955,0.834,171.773,187280,4,4,False,['Neil Young'],1
857,0.63,0.519,9,-10.997,1,0.0528,0.225,4.3e-06,0.0974,0.502,143.942,278627,4,19,False,['The Band'],1
858,0.65,0.306,9,-9.443,1,0.0393,0.57,7.07e-06,0.0707,0.605,118.068,180056,4,79,False,['Ben E. King'],1
859,0.392,0.629,5,-7.056,1,0.0335,0.718,3.76e-06,0.129,0.72,124.511,153205,4,73,False,['The Beach Boys'],1
860,0.55,0.854,3,-5.968,1,0.036,0.661,0.0,0.112,0.965,159.231,149373,4,73,False,['The Beach Boys'],1
861,0.529,0.127,11,-16.066,1,0.0274,0.611,0.000109,0.237,0.578,63.05,203573,4,16,False,['Neil Diamond'],1
862,0.625,0.758,5,-6.213,0,0.0463,0.512,0.00022,0.153,0.695,119.719,251253,4,14,False,['Supertramp'],1
863,0.773,0.543,0,-9.97,1,0.0292,0.093,5.63e-06,0.175,0.802,115.997,160000,4,66,False,['Creedence Clearwater Revival'],1
864,0.442,0.327,9,-12.831,0,0.0267,0.772,0.0,0.325,0.318,95.394,246053,4,53,False,['Electric Light Orchestra'],1
865,0.7,0.686,9,-10.338,0,0.0279,0.0943,1.93e-06,0.0847,0.815,125.412,268933,4,13,False,['R.E.M.'],1
866,0.601,0.532,10,-9.119,1,0.0286,0.432,6.25e-06,0.0925,0.341,136.571,281613,4,82,False,['Elton John'],1
867,0.792,0.532,2,-8.66,1,0.054,0.0433,0.00307,0.0369,0.595,140.384,239733,4,42,False,['The Police'],1
868,0.573,0.902,6,-7.638,0,0.054,0.018,0.00125,0.0928,0.876,84.412,225280,4,84,False,['a-ha'],1
